0.3086	0.2205	-0.049129963	-0.041376039	-1.535575986	1.000800014
0.0132	0.2304	-0.049129963	-0.041376039	-1.535575986	1.000800014
-0.177	0.1872	-0.049129963	-0.041376039	-1.535575986	1.000800014
-0.2244	-0.0314	-0.049129963	-0.041376039	-1.535575986	1.000800014
-0.1346	-0.2637	-0.049129963	-0.041376039	-1.535575986	1.000800014
0.0982	-0.2549	-0.049129963	-0.041376039	-1.535575986	1.000800014
0.1121	-0.0204	-0.049129963	-0.041376039	-1.535575986	1.000800014
0.2134	0.1115	-0.049129963	-0.041376039	-1.535575986	1.000800014
0.3207	0.2356	-0.049129963	-0.041376039	-1.535575986	1.000800014
