0.343896	-0.502451	1.76487	0.787029	1.7404	0.212374	-0.0653553	0.160362	-0.211587	0.133566	-2.9926	-0.4704	-0.52734	0	0	0
0.341752	-0.502449	1.76256	0.788326	1.74144	0.212372	-0.0654117	0.160223	-0.21134	0.134128	-2.99278	-0.474338	-0.526082	0	0	0
0.339609	-0.502447	1.76024	0.789623	1.74248	0.212371	-0.0654681	0.160084	-0.211093	0.134691	-2.99297	-0.478277	-0.524827	0	0	0
0.337464	-0.502445	1.75793	0.79092	1.74353	0.212369	-0.0655245	0.159945	-0.210847	0.135254	-2.99316	-0.482219	-0.523576	0	0	0
0.335318	-0.502442	1.75563	0.792216	1.74457	0.212367	-0.0655809	0.159806	-0.210601	0.135817	-2.99338	-0.486163	-0.522332	0	0	0
0.333169	-0.502439	1.75333	0.793512	1.74561	0.212366	-0.0656373	0.159667	-0.210355	0.136381	-2.99361	-0.490114	-0.521097	0	0	0
0.331017	-0.502434	1.75104	0.794808	1.74665	0.212365	-0.0656937	0.159527	-0.21011	0.136946	-2.99388	-0.494072	-0.519876	0	0	0
0.328858	-0.502426	1.74877	0.796104	1.74768	0.212363	-0.06575	0.159387	-0.209867	0.137512	-2.99418	-0.498044	-0.518675	0	0	0
0.326687	-0.502412	1.74652	0.797398	1.74871	0.212363	-0.0658063	0.159246	-0.209624	0.138081	-2.99451	-0.502038	-0.517505	0	0	0
0.324496	-0.502389	1.74431	0.798691	1.74974	0.212362	-0.0658625	0.159103	-0.209384	0.138654	-2.99488	-0.506065	-0.516377	0	0	0
0.322274	-0.502349	1.74215	0.799981	1.75074	0.212362	-0.0659186	0.158958	-0.209146	0.139233	-2.99525	-0.510147	-0.515313	0	0	0
0.319996	-0.502278	1.74006	0.801267	1.75173	0.212363	-0.0659744	0.15881	-0.208911	0.139823	-2.99555	-0.514314	-0.514336	0	0	0
0.317628	-0.502155	1.73808	0.802547	1.75268	0.212365	-0.0660298	0.158656	-0.208678	0.140431	-2.99562	-0.518619	-0.513483	0	0	0
0.315108	-0.501942	1.73624	0.803818	1.75357	0.212368	-0.0660846	0.158494	-0.208447	0.141066	-2.99515	-0.523142	-0.512795	0	0	0
0.312335	-0.501573	1.73462	0.805073	1.75436	0.212375	-0.0661385	0.158321	-0.208212	0.141746	-2.99348	-0.528011	-0.512326	0	0	0
0.309144	-0.50094	1.73327	0.806305	1.75501	0.212387	-0.0661907	0.158128	-0.207966	0.1425	-2.98943	-0.533427	-0.512124	0	0	0
0.305271	-0.499863	1.73229	0.807499	1.75543	0.212404	-0.0662404	0.157909	-0.20769	0.143371	-2.98085	-0.5397	-0.512219	0	0	0
0.300297	-0.498052	1.73172	0.808637	1.75549	0.212432	-0.0662862	0.157652	-0.207347	0.144426	-2.96397	-0.547293	-0.512574	0	0	0
0.293589	-0.495058	1.73159	0.80969	1.75499	0.212473	-0.0663259	0.157339	-0.206872	0.145765	-2.9325	-0.556872	-0.513004	0	0	0
0.284252	-0.490228	1.73175	0.810623	1.7537	0.212533	-0.0663566	0.156954	-0.206158	0.147523	-2.87658	-0.569322	-0.513036	0	0	0
0.271159	-0.482711	1.73178	0.811395	1.7513	0.212615	-0.0663749	0.156482	-0.205038	0.149866	-2.78221	-0.585662	-0.511725	0	0	0
0.253164	-0.471592	1.73084	0.811974	1.74754	0.212721	-0.0663776	0.155919	-0.203299	0.152949	-2.63243	-0.60676	-0.507512	0	0	0
0.229608	-0.456249	1.72761	0.812357	1.74233	0.212847	-0.0663634	0.155287	-0.200723	0.156839	-2.41215	-0.632791	-0.498319	0	0	0
0.200988	-0.436856	1.72056	0.812597	1.73595	0.21298	-0.0663351	0.154642	-0.197188	0.161414	-2.11647	-0.662635	-0.482126	0	0	0
0.169293	-0.414696	1.70856	0.812805	1.7291	0.2131	-0.0663	0.154065	-0.192774	0.166331	-1.75799	-0.693762	-0.457936	0	0	0
0.137463	-0.391843	1.69146	0.81311	1.72264	0.213188	-0.0662681	0.153632	-0.187768	0.171127	-1.36526	-0.723035	-0.42646	0	0	0
0.108178	-0.370313	1.67019	0.813612	1.7173	0.213232	-0.0662476	0.153381	-0.182555	0.175407	-0.971091	-0.748003	-0.389837	0	0	0
0.0829203	-0.35133	1.6462	0.814344	1.71338	0.213234	-0.0662424	0.153307	-0.177453	0.178979	-0.599733	-0.767682	-0.350594	0	0	0
0.0618877	-0.335194	1.62084	0.815288	1.71083	0.2132	-0.0662523	0.153374	-0.172635	0.181852	-0.261939	-0.782396	-0.310721	0	0	0
0.0444824	-0.32159	1.59505	0.816399	1.70939	0.213141	-0.0662746	0.153542	-0.168146	0.184146	0.0422314	-0.793137	-0.271359	0	0	0
0.0298416	-0.309962	1.56933	0.817629	1.70877	0.213066	-0.066306	0.153775	-0.163952	0.186008	0.318149	-0.801005	-0.232955	0	0	0
0.0171554	-0.299759	1.54387	0.818939	1.7087	0.21298	-0.0663438	0.154048	-0.159991	0.187571	0.572586	-0.806926	-0.195542	0	0	0
0.00578482	-0.29053	1.5187	0.820299	1.709	0.212888	-0.0663857	0.154345	-0.156201	0.188937	0.811664	-0.811579	-0.158963	0	0	0
-0.00473123	-0.281943	1.49376	0.821692	1.70954	0.212793	-0.0664304	0.154655	-0.152527	0.190176	1.04018	-0.815423	-0.123005	0	0	0
-0.0147106	-0.273764	1.46896	0.823104	1.71023	0.212696	-0.0664768	0.154973	-0.148926	0.191335	1.26163	-0.818751	-0.0874539	0	0	0
-0.0243689	-0.26583	1.44417	0.824527	1.71102	0.212599	-0.0665243	0.155298	-0.145365	0.192443	1.47837	-0.821738	-0.0521111	0	0	0
-0.0338541	-0.258027	1.41928	0.825958	1.71186	0.212503	-0.0665725	0.155628	-0.141814	0.19352	1.69197	-0.824478	-0.0167892	0	0	0
-0.0432733	-0.250268	1.3941	0.827392	1.71275	0.212409	-0.0666212	0.155964	-0.138247	0.194577	1.90326	-0.826996	0.018706	0	0	0
-0.0527114	-0.242478	1.36841	0.828826	1.71365	0.212318	-0.0666703	0.156309	-0.134634	0.195617	2.1125	-0.829261	0.0545977	0	0	0
-0.0622447	-0.23458	1.34188	0.830258	1.71455	0.212233	-0.0667198	0.156665	-0.130936	0.196638	2.31927	-0.831169	0.0911661	0	0	0
-0.071949	-0.226485	1.31402	0.831685	1.71541	0.212157	-0.0667697	0.15704	-0.127105	0.197632	2.5222	-0.832523	0.128778	0	0	0
-0.0819022	-0.218081	1.28415	0.8331	1.71617	0.212097	-0.0668202	0.157439	-0.12307	0.198575	2.71858	-0.832989	0.167914	0	0	0
-0.0921783	-0.209222	1.25132	0.834497	1.7167	0.212062	-0.0668716	0.157874	-0.118742	0.199429	2.90361	-0.832035	0.209179	0	0	0
-0.102825	-0.199737	1.21425	0.835862	1.71683	0.212064	-0.0669241	0.158356	-0.114005	0.200129	3.06948	-0.828871	0.253261	0	0	0
-0.113821	-0.189448	1.1715	0.837179	1.71624	0.212121	-0.0669782	0.158895	-0.108739	0.200576	3.20458	-0.822417	0.300786	0	0	0
-0.125005	-0.178229	1.12171	0.838427	1.71455	0.212251	-0.0670343	0.159499	-0.102848	0.200638	3.2937	-0.811397	0.352008	0	0	0
-0.136002	-0.166116	1.06434	0.839586	1.71128	0.212471	-0.0670925	0.16016	-0.0963338	0.200171	3.3206	-0.794658	0.406329	0	0	0
-0.146213	-0.153413	1.00051	0.840647	1.70605	0.212784	-0.0671526	0.160849	-0.0893663	0.199067	3.27403	-0.771756	0.461865	0	0	0
-0.154941	-0.140723	0.93347	0.841621	1.69878	0.213173	-0.0672138	0.161519	-0.0823129	0.197325	3.15546	-0.743558	0.51551	0	0	0
-0.16165	-0.128793	0.868002	0.842541	1.68984	0.213596	-0.0672748	0.162114	-0.075649	0.195084	2.9828	-0.712326	0.563826	0	0	0
-0.166198	-0.118233	0.808639	0.843456	1.67992	0.214008	-0.0673343	0.162591	-0.0697802	0.192588	2.78517	-0.680969	0.604388	0	0	0
-0.168865	-0.109308	0.758036	0.844411	1.66979	0.21437	-0.0673915	0.162938	-0.0648994	0.190084	2.59137	-0.651929	0.636591	0	0	0
-0.170158	-0.101926	0.716547	0.845431	1.66	0.214665	-0.0674463	0.163167	-0.0609735	0.187747	2.42064	-0.626503	0.661429	0	0	0
-0.170595	-0.0957985	0.682927	0.846528	1.65085	0.214892	-0.0674989	0.163307	-0.0578322	0.18565	2.28069	-0.604877	0.680657	0	0	0
-0.170573	-0.0905934	0.655325	0.847702	1.64237	0.215063	-0.0675498	0.163384	-0.0552683	0.183796	2.17084	-0.586568	0.696038	0	0	0
-0.170345	-0.0860304	0.631964	0.848952	1.6345	0.215188	-0.0675995	0.163422	-0.0530997	0.182149	2.08632	-0.57085	0.708974	0	0	0
-0.17005	-0.0819094	0.611432	0.850276	1.62711	0.21528	-0.0676484	0.163437	-0.0511902	0.180661	2.02135	-0.55702	0.720435	0	0	0
-0.169751	-0.0781053	0.592711	0.851678	1.62008	0.215347	-0.0676966	0.163442	-0.0494473	0.17929	1.97065	-0.544502	0.731038	0	0	0
-0.169468	-0.0745516	0.575111	0.853166	1.61332	0.215395	-0.0677445	0.163443	-0.0478127	0.177997	1.93001	-0.532862	0.741146	0	0	0
-0.169196	-0.0712257	0.558179	0.854756	1.60676	0.215427	-0.0677921	0.163446	-0.0462522	0.176756	1.89633	-0.521789	0.750956	0	0	0
-0.168918	-0.0681386	0.541623	0.85647	1.60034	0.215445	-0.0678395	0.163454	-0.0447484	0.175545	1.86736	-0.511066	0.760566	0	0	0
-0.168609	-0.0653287	0.525261	0.858336	1.59406	0.215447	-0.067887	0.163473	-0.0432952	0.174347	1.84157	-0.500545	0.770002	0	0	0
-0.168239	-0.0628603	0.508983	0.860393	1.58788	0.215432	-0.0679346	0.163506	-0.0418952	0.173152	1.81793	-0.490124	0.779248	0	0	0
-0.167768	-0.0608235	0.49273	0.862685	1.58184	0.215395	-0.0679825	0.163557	-0.0405584	0.171947	1.79579	-0.479735	0.788245	0	0	0
-0.167148	-0.059335	0.476495	0.865266	1.57595	0.21533	-0.0680311	0.163633	-0.0393015	0.170727	1.77478	-0.469339	0.796897	0	0	0
-0.166319	-0.0585361	0.460322	0.868192	1.57028	0.215229	-0.0680809	0.163741	-0.0381487	0.169483	1.75475	-0.458925	0.805063	0	0	0
-0.165206	-0.0585857	0.444329	0.871514	1.5649	0.215082	-0.0681326	0.163888	-0.037131	0.168211	1.73574	-0.448515	0.81255	0	0	0
-0.163721	-0.0596389	0.428726	0.875258	1.55995	0.214877	-0.0681874	0.164082	-0.0362856	0.166912	1.71801	-0.438177	0.819111	0	0	0
-0.161773	-0.061807	0.413854	0.879401	1.55556	0.214603	-0.0682467	0.16433	-0.0356513	0.16559	1.70201	-0.428042	0.824452	0	0	0
-0.159279	-0.0650905	0.400194	0.883831	1.5519	0.214251	-0.0683124	0.164634	-0.0352607	0.164262	1.68835	-0.418315	0.828266	0	0	0
-0.156201	-0.0692938	0.388353	0.888305	1.54914	0.213821	-0.0683865	0.164986	-0.0351258	0.162956	1.67776	-0.409279	0.830306	0	0	0
-0.152579	-0.0739515	0.378971	0.892437	1.54737	0.213325	-0.0684707	0.165369	-0.0352214	0.161713	1.6709	-0.401261	0.830491	0	0	0
-0.14856	-0.0783257	0.372554	0.895733	1.54656	0.212792	-0.0685658	0.16575	-0.0354737	0.16058	1.66809	-0.394561	0.829012	0	0	0
-0.144393	-0.0815267	0.369278	0.8977	1.54654	0.212264	-0.0686711	0.166089	-0.0357647	0.159602	1.66914	-0.389353	0.826374	0	0	0
-0.140378	-0.0827434	0.368873	0.897989	1.54697	0.211786	-0.0687841	0.166348	-0.035958	0.158804	1.67327	-0.385611	0.823306	0	0	0
-0.136778	-0.0814745	0.370682	0.896496	1.5475	0.211396	-0.0689016	0.166502	-0.0359366	0.158186	1.6793	-0.383103	0.820567	0	0	0
-0.133757	-0.0776323	0.373869	0.893373	1.5478	0.211112	-0.0690203	0.166543	-0.0356317	0.157723	1.68603	-0.381478	0.818742	0	0	0
-0.131362	-0.0714791	0.377657	0.888934	1.54768	0.210935	-0.0691376	0.166482	-0.0350297	0.157379	1.69248	-0.380368	0.818139	0	0	0
-0.129544	-0.0634678	0.381473	0.883543	1.54705	0.210852	-0.069252	0.166335	-0.0341584	0.157114	1.69806	-0.379477	0.818802	0	0	0
-0.128205	-0.0540863	0.384987	0.877526	1.54594	0.210843	-0.0693631	0.166125	-0.033067	0.156898	1.70255	-0.378605	0.820603	0	0	0
-0.127234	-0.0437604	0.388059	0.871131	1.54441	0.21089	-0.069471	0.165869	-0.0318082	0.156708	1.70597	-0.377646	0.823334	0	0	0
-0.126531	-0.0328177	0.390676	0.864528	1.54255	0.210976	-0.0695762	0.165584	-0.030429	0.156528	1.70844	-0.376559	0.826776	0	0	0
-0.126014	-0.021489	0.392892	0.857823	1.54044	0.211089	-0.0696792	0.16528	-0.0289667	0.156352	1.71016	-0.37534	0.830739	0	0	0
-0.125624	-0.00992757	0.39478	0.851075	1.53816	0.211219	-0.0697805	0.164963	-0.0274485	0.156175	1.71131	-0.374005	0.835067	0	0	0
-0.125318	0.00176964	0.396419	0.844317	1.53575	0.21136	-0.0698807	0.16464	-0.0258938	0.155995	1.71204	-0.372577	0.839646	0	0	0
-0.125065	0.0135436	0.397874	0.837563	1.53325	0.211509	-0.0699801	0.164312	-0.0243157	0.155813	1.71248	-0.371077	0.844393	0	0	0
-0.124847	0.0253596	0.399198	0.830817	1.5307	0.211662	-0.0700789	0.163982	-0.0227227	0.155628	1.71271	-0.369526	0.849251	0	0	0
-0.124651	0.0371982	0.400432	0.824082	1.5281	0.211817	-0.0701774	0.163651	-0.0211203	0.15544	1.71281	-0.367938	0.854181	0	0	0
-0.124468	0.0490489	0.401606	0.817353	1.52549	0.211974	-0.0702755	0.163319	-0.0195122	0.155252	1.71281	-0.366325	0.859158	0	0	0
-0.124293	0.0609073	0.402739	0.81063	1.52285	0.212133	-0.0703735	0.162986	-0.0179003	0.155062	1.71276	-0.364694	0.864163	0	0	0
-0.124123	0.072773	0.403848	0.803909	1.52021	0.212291	-0.0704714	0.162654	-0.0162858	0.154871	1.71266	-0.363053	0.869189	0	0	0
-0.123954	0.0846496	0.404941	0.797184	1.51756	0.21245	-0.0705692	0.162321	-0.0146688	0.15468	1.71255	-0.361404	0.874228	0	0	0
-0.123786	0.0965462	0.406026	0.790449	1.51489	0.212609	-0.0706668	0.161987	-0.0130488	0.154488	1.71241	-0.35975	0.879281	0	0	0
-0.123614	0.10848	0.407111	0.783692	1.51222	0.212768	-0.0707643	0.161653	-0.0114239	0.154295	1.71227	-0.358092	0.884349	0	0	0
-0.123436	0.120482	0.408201	0.776893	1.50953	0.212927	-0.0708614	0.161319	-0.00979051	0.154101	1.71213	-0.35643	0.889443	0	0	0
-0.123243	0.132607	0.409306	0.770023	1.5068	0.213086	-0.0709579	0.160981	-0.00814227	0.153906	1.71198	-0.354763	0.894582	0	0	0
-0.123022	0.144944	0.410436	0.763032	1.50402	0.213243	-0.0710532	0.16064	-0.00646813	0.153706	1.71184	-0.353087	0.899804	0	0	0
-0.122751	0.15764	0.411605	0.755848	1.50115	0.213398	-0.0711463	0.16029	-0.00475016	0.1535	1.7117	-0.351391	0.905175	0	0	0
-0.122391	0.170916	0.412829	0.748376	1.49814	0.21355	-0.0712357	0.159926	-0.00296037	0.153281	1.71157	-0.34966	0.910806	0	0	0
-0.121873	0.185095	0.414122	0.740498	1.49494	0.213696	-0.0713184	0.159535	-0.00105744	0.15304	1.71145	-0.34786	0.916885	0	0	0
-0.121092	0.200601	0.415479	0.732112	1.49147	0.21383	-0.0713902	0.159097	0.00101531	0.152759	1.71135	-0.345935	0.923705	0	0	0
-0.119886	0.217931	0.416855	0.723204	1.48768	0.213947	-0.0714443	0.15858	0.0033272	0.152412	1.71127	-0.343793	0.931708	0	0	0
-0.118027	0.237508	0.418111	0.713997	1.48361	0.214034	-0.0714714	0.157938	0.00594649	0.151961	1.7112	-0.341285	0.941495	0	0	0
-0.115235	0.2594	0.418958	0.705186	1.47944	0.214079	-0.0714603	0.15711	0.00890733	0.151354	1.71115	-0.33821	0.95378	0	0	0
-0.111242	0.282849	0.418895	0.698195	1.47564	0.214068	-0.0714003	0.156028	0.0121536	0.150537	1.71106	-0.334327	0.969211	0	0	0
-0.105917	0.305812	0.417229	0.695257	1.47305	0.213989	-0.0712868	0.154645	0.015476	0.149471	1.71091	-0.32943	0.988013	0	0	0
-0.099426	0.324926	0.41324	0.699017	1.47271	0.213848	-0.0711274	0.152968	0.0184935	0.148164	1.71062	-0.323463	1.00959	0	0	0
-0.0922975	0.336357	0.406482	0.711568	1.47559	0.213663	-0.0709444	0.151081	0.020739	0.146687	1.71017	-0.316614	1.03239	0	0	0
-0.0852885	0.337312	0.397036	0.73344	1.48208	0.213467	-0.070769	0.149126	0.0218364	0.145161	1.70954	-0.309297	1.05436	0	0	0
-0.0790939	0.327147	0.385488	0.76335	1.49188	0.213295	-0.0706294	0.147251	0.0216494	0.143707	1.7088	-0.301993	1.07369	0	0	0
-0.0741173	0.307268	0.372652	0.798926	1.50418	0.213167	-0.0705413	0.145559	0.0202929	0.142412	1.70806	-0.295077	1.08945	0	0	0
-0.0704371	0.280121	0.359256	0.837727	1.51806	0.213092	-0.0705069	0.144087	0.0180261	0.141304	1.70743	-0.288741	1.1016	0	0	0
-0.0679158	0.24816	0.34579	0.877888	1.53277	0.213065	-0.0705197	0.142824	0.015131	0.140377	1.70707	-0.283018	1.11063	0	0	0
-0.0663328	0.213312	0.332504	0.918267	1.54782	0.213079	-0.07057	0.141737	0.0118406	0.139603	1.70712	-0.277854	1.11726	0	0	0
-0.0654722	0.176872	0.319474	0.958297	1.56291	0.213125	-0.0706479	0.140785	0.00832009	0.138953	1.70781	-0.273168	1.12217	0	0	0
-0.0651627	0.139619	0.30668	0.997785	1.57794	0.213194	-0.0707457	0.139932	0.00467557	0.1384	1.70942	-0.268898	1.1259	0	0	0
-0.0652878	0.101967	0.294048	1.03675	1.59288	0.213281	-0.0708573	0.13915	0.000969972	0.137928	1.71238	-0.265011	1.12888	0	0	0
-0.0657832	0.0640956	0.281488	1.0753	1.60776	0.21338	-0.0709783	0.138416	-0.00276245	0.137532	1.71726	-0.261528	1.13144	0	0	0
-0.0666324	0.0260286	0.26891	1.11361	1.62268	0.213489	-0.0711056	0.137714	-0.00650657	0.137216	1.72494	-0.258538	1.13381	0	0	0
