1.321417507	-0.139520007	-0.032954633	0.079812629	1.622103757	0.506971926	-0.069485246	0.061398772	-0.125705022	-0.119108142	1.137131632	1.334616193	-0.432807322	0.316518459	-0.05717853	0.052547609
1.305711592	-0.173459585	-0.0171675	0.07995587	1.626513134	0.506932047	-0.069134694	0.062695224	-0.13227004	-0.114299889	1.137723863	1.300104193	-0.465189078	0.316711143	-0.057209729	0.052181617
1.290006635	-0.207405193	-0.001378026	0.080097396	1.630923444	0.506892184	-0.068784084	0.063991578	-0.138836308	-0.109491633	1.138318897	1.265591702	-0.497577453	0.316903836	-0.057240985	0.05181556
1.274303039	-0.241361144	0.014415464	0.080235991	1.635335354	0.506852346	-0.068433374	0.065287779	-0.145404716	-0.104683335	1.138919053	1.231078202	-0.529977043	0.31709654	-0.057272337	0.051449393
1.258601238	-0.27533477	0.030215823	0.080369599	1.639749993	0.506812555	-0.068082498	0.066583742	-0.151976768	-0.099874897	1.139528556	1.196562651	-0.562395545	0.317289262	-0.057303854	0.051083046
1.242901474	-0.309338482	0.046027885	0.080494757	1.64416927	0.506772845	-0.067731349	0.067879348	-0.158555006	-0.095066088	1.140155107	1.162042989	-0.594845753	0.317482005	-0.057335654	0.050716406
1.227203217	-0.343393182	0.061859801	0.080605672	1.648596391	0.506733276	-0.067379752	0.06917444	-0.165143689	-0.090256403	1.14081272	1.127515178	-0.627348761	0.317674769	-0.057367933	0.050349292
1.211503766	-0.377533858	0.077725232	0.080692716	1.653036707	0.506693954	-0.06702743	0.070468843	-0.171749915	-0.085444759	1.141526879	1.092971352	-0.659939012	0.317867543	-0.057401023	0.049981428
1.19579513	-0.411818673	0.093646925	0.080740025	1.657499086	0.506655059	-0.06667395	0.071762426	-0.178385413	-0.080628906	1.142343858	1.058396304	-0.692672087	0.31806028	-0.057435474	0.049612393
1.180057315	-0.44634348	0.109662434	0.08072172	1.661998088	0.506616905	-0.066318651	0.073055299	-0.185069385	-0.075804257	1.143347534	1.02376082	-0.725636316	0.318252851	-0.057472199	0.049241586
1.164244372	-0.481264517	0.125833111	0.080596145	1.666557334	0.506580032	-0.065960567	0.074348268	-0.191832874	-0.07096162	1.144689538	0.98900915	-0.758969275	0.318444951	-0.057512693	0.04886819
1.148256126	-0.516832708	0.142257753	0.080297441	1.671214543	0.506545361	-0.065598355	0.075643868	-0.198725234	-0.066082835	1.146642845	0.954035703	-0.792879287	0.318635892	-0.057559366	0.048491222
1.131882412	-0.553442645	0.159092265	0.079724106	1.676028604	0.50651445	-0.065230325	0.076948564	-0.205823072	-0.061132569	1.149695481	0.918642393	-0.827668749	0.318824206	-0.057616039	0.0481098
1.114696628	-0.591695273	0.176575165	0.078725752	1.68108833	0.5064899	-0.064854755	0.078277211	-0.213241029	-0.05604331	1.154709612	0.882462705	-0.863747185	0.319006868	-0.057688579	0.047723913
1.095862125	-0.632458908	0.195053333	0.077093748	1.686520244	0.506475926	-0.06447092	0.079661639	-0.221140548	-0.050689163	1.163176864	0.844833007	-0.901600858	0.319177884	-0.057785575	0.047336304
1.073808244	-0.676874535	0.214987376	0.074572492	1.692486748	0.50647906	-0.064081644	0.081165848	-0.229724785	-0.044844056	1.177583386	0.804594413	-0.941643056	0.319325896	-0.057918542	0.046956481
1.045771696	-0.726168234	0.236883207	0.070929645	1.699153557	0.506508578	-0.063698565	0.082909216	-0.239191542	-0.038126666	1.201801358	0.759847008	-0.983802897	0.319430758	-0.058100383	0.046608133
1.007383988	-0.781012751	0.261047462	0.066149978	1.706588259	0.506575559	-0.063350903	0.085091451	-0.249594966	-0.029960734	1.241139542	0.70781224	-1.026675669	0.319460356	-0.058339583	0.046339989
0.95294051	-0.840184676	0.287061518	0.060798372	1.714556248	0.506688515	-0.06309477	0.087991589	-0.260576344	-0.01963789	1.30118046	0.645235459	-1.066280124	0.319372312	-0.058627428	0.04623441
0.877453665	-0.898884502	0.31310597	0.056406433	1.722279449	0.506844321	-0.063011089	0.091885967	-0.271060026	-0.00661712	1.384409397	0.569934236	-1.095325683	0.319128789	-0.058921181	0.046396645
0.780668789	-0.948577883	0.335857933	0.055358723	1.728444722	0.507019333	-0.063174781	0.096860641	-0.279297562	0.008955147	1.485629082	0.483270828	-1.10497324	0.318726109	-0.059140619	0.046905937
0.669835603	-0.980492958	0.35182567	0.059810898	1.731763627	0.507173482	-0.063602683	0.102650627	-0.283635033	0.025961875	1.591111583	0.391217066	-1.089734313	0.318215944	-0.059199607	0.047749651
0.556788875	-0.990863728	0.359421555	0.070346025	1.731753842	0.50727126	-0.06423209	0.108731746	-0.283528605	0.042801193	1.68522443	0.301645056	-1.051428595	0.317684854	-0.059056909	0.048813127
0.451254213	-0.982446527	0.359621178	0.085816305	1.728917216	0.507300076	-0.064961373	0.114622436	-0.279726687	0.05827965	1.758877187	0.219982962	-0.997527214	0.317205162	-0.058733773	0.049950036
0.357187093	-0.961291136	0.354742482	0.104385756	1.724213628	0.5072688	-0.065706847	0.120084026	-0.273540438	0.072015526	1.811533912	0.147560642	-0.936101397	0.31680722	-0.058285336	0.051057048
0.273951376	-0.933044344	0.346993465	0.124512851	1.718502402	0.507194827	-0.066424871	0.125097347	-0.266110983	0.084209595	1.847522079	0.082983837	-0.872610656	0.316487282	-0.057765283	0.052092056
0.199025646	-0.901464479	0.337865919	0.145258389	1.712335497	0.507094201	-0.067102802	0.12974825	-0.258157421	0.095265762	1.872054785	0.024044902	-0.809680383	0.316227068	-0.057210581	0.053053626
0.129793956	-0.868589237	0.328182702	0.166170128	1.705996659	0.506978364	-0.067743128	0.134141816	-0.250045073	0.105564264	1.889335199	-0.031217994	-0.748128937	0.316006837	-0.05664229	0.053957273
0.064204025	-0.835360006	0.318334292	0.187086025	1.699600606	0.506854601	-0.068352787	0.138365834	-0.241925266	0.115390252	1.902215722	-0.084232502	-0.687917373	0.315810017	-0.056071287	0.05482204
0.000823776	-0.802134343	0.308477493	0.207993903	1.693168784	0.506727466	-0.068938303	0.14248344	-0.233840588	0.124937492	1.912452415	-0.135950427	-0.628694613	0.315623072	-0.055503362	0.05566594
